YEAR,DOY,PRECTOTCORR
1994,91,0.02
1994,92,0.01
1994,93,0.01
1994,94,0.47
1994,95,0.05
1994,96,0.0
1994,97,0.03
1994,98,0.01
1994,99,0.0
1994,100,0.0
1994,101,0.0
1994,102,0.0
1994,103,0.0
1994,104,0.0
1994,105,0.0
1994,106,0.0
1994,107,0.27
1994,108,0.02
1994,109,0.01
1994,110,0.0
1994,111,0.12
1994,112,0.12
1994,113,0.28
1994,114,0.14
1994,115,0.0
1994,116,0.0
1994,117,0.0
1994,118,0.12
1994,119,0.05
1994,120,0.21
1994,121,2.44
1994,122,0.22
1994,123,0.0
1994,124,0.0
1994,125,0.0
1994,126,0.62
1994,127,2.69
1994,128,0.35
1994,129,0.0
1994,130,0.0
1994,131,0.01
1994,132,0.0
1994,133,0.0
1994,134,0.0
1994,135,1.82
1994,136,4.2
1994,137,0.98
1994,138,0.49
1994,139,1.03
1994,140,0.14
1994,141,0.38
1994,142,2.83
1994,143,1.17
1994,144,1.64
1994,145,3.66
1994,146,0.19
1994,147,0.03
1994,148,0.0
1994,149,0.0
1994,150,0.21
1994,151,0.96
1994,152,0.89
1994,153,0.11
1994,154,0.0
1994,155,0.0
1994,156,0.0
1994,157,0.0
1994,158,0.0
1994,159,0.01
1994,160,0.07
1994,161,1.6
1994,162,1.22
1994,163,1.74
1994,164,0.03
1994,165,0.03
1994,166,0.04
1994,167,1.26
1994,168,12.5
1994,169,10.71
1994,170,8.58
1994,171,0.76
1994,172,0.52
1994,173,2.82
1994,174,6.06
1994,175,1.2
1994,176,2.54
1994,177,7.65
1994,178,1.65
1994,179,7.74
1994,180,12.98
1994,181,19.08
1994,182,14.65
1994,183,8.39
1994,184,2.29
1994,185,0.55
1994,186,2.3
1994,187,0.23
1994,188,1.21
1994,189,5.29
1994,190,3.92
1994,191,1.19
1994,192,0.01
1994,193,0.0
1994,194,0.0
1994,195,0.41
1994,196,1.59
1994,197,0.05
1994,198,0.14
1994,199,2.23
1994,200,4.48
1994,201,1.83
1994,202,0.32
1994,203,6.12
1994,204,11.22
1994,205,20.15
1994,206,8.01
1994,207,3.57
1994,208,3.07
1994,209,1.93
1994,210,4.21
1994,211,3.66
1994,212,0.53
1994,213,0.05
1994,214,3.66
1994,215,8.53
1994,216,0.56
1994,217,0.83
1994,218,0.87
1994,219,0.8
1994,220,2.29
1994,221,7.11
1994,222,3.75
1994,223,1.01
1994,224,1.01
1994,225,2.3
1994,226,3.98
1994,227,2.19
1994,228,3.57
1994,229,0.17
1994,230,0.69
1994,231,1.26
1994,232,0.49
1994,233,2.3
1994,234,2.92
1994,235,2.02
1994,236,2.6
1994,237,6.09
1994,238,2.7
1994,239,0.45
1994,240,2.74
1994,241,4.27
1994,242,0.21
1994,243,1.15
1994,244,0.84
1994,245,1.55
1994,246,0.8
1994,247,0.82
1994,248,13.1
1994,249,1.72
1994,250,2.77
1994,251,0.15
1994,252,0.17
1994,253,0.44
1994,254,3.65
1994,255,3.73
1994,256,2.91
1994,257,20.87
1994,258,14.21
1994,259,5.46
1994,260,0.72
1994,261,0.98
1994,262,14.42
1994,263,19.65
1994,264,0.02
1994,265,0.0
1994,266,0.0
1994,267,0.01
1994,268,0.34
1994,269,0.04
1994,270,0.0
1994,271,0.0
1994,272,0.0
1994,273,0.0
1994,274,0.0
1994,275,0.0
1994,276,0.0
1994,277,0.0
1994,278,0.0
1994,279,0.0
1994,280,0.27
1994,281,1.4
1994,282,1.28
1994,283,0.1
1994,284,0.0
1994,285,0.06
1994,286,0.01
1994,287,0.0
1994,288,0.0
1994,289,0.0
1994,290,0.0
1994,291,0.0
1994,292,0.0
1994,293,0.0
1994,294,0.0
1994,295,0.0
1994,296,0.0
1994,297,0.0
1994,298,0.0
1994,299,0.0
1994,300,0.0
1994,301,0.0
1994,302,0.0
1994,303,0.0
1994,304,0.38
1994,305,0.01
1994,306,0.0
1994,307,0.0
1994,308,0.0
1994,309,0.0
1994,310,0.0
1994,311,0.0
1994,312,0.0
1994,313,0.0
1994,314,0.0
1994,315,0.0
1994,316,0.0
1994,317,0.0
1994,318,0.0
1994,319,0.0
1994,320,0.0
1994,321,0.0
1994,322,0.04
1994,323,0.0
1994,324,0.0
1994,325,0.0
1994,326,0.04
1994,327,0.97
1994,328,0.02
1994,329,0.0
1994,330,0.0
1994,331,0.0
1994,332,0.0
1994,333,0.15
1994,334,0.3
1994,335,0.04
1994,336,0.0
1994,337,0.0
1994,338,0.0
1994,339,0.0
1994,340,0.0
1994,341,0.0
1994,342,0.0
1994,343,0.0
1994,344,0.0
1994,345,0.0
1994,346,0.0
1994,347,0.0
1994,348,0.0
1994,349,0.0
1994,350,0.0
1994,351,0.0
1994,352,0.0
1994,353,0.0
1994,354,0.0
1994,355,0.0
1994,356,0.0
1994,357,0.0
1994,358,0.0
1994,359,0.0
1994,360,0.0
1994,361,0.0
1994,362,0.0
1994,363,0.0
1994,364,0.0
1994,365,0.0
1995,1,0.0
1995,2,0.0
1995,3,0.0
1995,4,0.0
1995,5,0.16
1995,6,0.0
1995,7,0.0
1995,8,2.34
1995,9,1.93
1995,10,0.05
1995,11,0.1
1995,12,0.0
1995,13,0.0
1995,14,0.0
1995,15,0.01
1995,16,0.02
1995,17,0.06
1995,18,0.02
1995,19,0.01
1995,20,0.0
1995,21,0.0
1995,22,0.0
1995,23,0.0
1995,24,0.0
1995,25,0.0
1995,26,0.0
1995,27,0.0
1995,28,0.0
1995,29,0.0
1995,30,0.0
1995,31,0.0
1995,32,0.0
1995,33,0.0
1995,34,0.0
1995,35,0.02
1995,36,1.84
1995,37,0.21
1995,38,0.01
1995,39,0.0
1995,40,0.0
1995,41,0.0
1995,42,0.0
1995,43,0.0
1995,44,0.0
1995,45,0.41
1995,46,3.56
1995,47,1.09
1995,48,0.0
1995,49,0.0
1995,50,0.0
1995,51,0.0
1995,52,0.0
1995,53,0.0
1995,54,0.25
1995,55,0.99
1995,56,0.12
1995,57,0.0
1995,58,0.05
1995,59,0.13
1995,60,0.0
1995,61,0.0
1995,62,0.0
1995,63,0.0
1995,64,0.0
1995,65,0.0
1995,66,0.41
1995,67,0.03
1995,68,0.07
1995,69,0.03
1995,70,0.0
1995,71,0.0
1995,72,0.0
1995,73,0.0
1995,74,0.0
1995,75,0.0
1995,76,0.07
1995,77,0.49
1995,78,0.03
1995,79,0.0
1995,80,0.0
1995,81,0.0
1995,82,0.0
1995,83,0.0
1995,84,0.0
1995,85,0.36
1995,86,2.05
1995,87,0.08
1995,88,2.09
1995,89,0.55
1995,90,0.0
1995,91,0.0
1995,92,0.0
1995,93,0.0
1995,94,0.0
1995,95,0.0
1995,96,0.0
1995,97,0.0
1995,98,0.0
1995,99,0.0
1995,100,0.0
1995,101,0.32
1995,102,0.34
1995,103,0.01
1995,104,0.0
1995,105,0.0
1995,106,0.0
1995,107,0.0
1995,108,0.26
1995,109,0.0
1995,110,0.04
1995,111,0.01
1995,112,0.01
1995,113,0.0
1995,114,0.0
1995,115,0.0
1995,116,0.0
1995,117,0.0
1995,118,0.0
1995,119,0.0
1995,120,0.0
1995,121,0.64
1995,122,0.08
1995,123,0.0
1995,124,0.0
1995,125,0.0
1995,126,0.0
1995,127,0.0
1995,128,0.21
1995,129,0.04
1995,130,0.29
1995,131,0.14
1995,132,2.89
1995,133,0.15
1995,134,1.78
1995,135,0.22
1995,136,0.05
1995,137,0.87
1995,138,0.06
1995,139,0.04
1995,140,0.33
1995,141,2.15
1995,142,0.06
1995,143,0.0
1995,144,0.0
1995,145,0.0
1995,146,0.0
1995,147,0.0
1995,148,0.0
1995,149,0.0
1995,150,0.0
1995,151,0.0
1995,152,0.0
1995,153,0.13
1995,154,5.36
1995,155,0.33
1995,156,0.09
1995,157,0.1
1995,158,0.87
1995,159,2.57
1995,160,0.29
1995,161,2.78
1995,162,28.2
1995,163,15.81
1995,164,11.66
1995,165,0.05
1995,166,0.04
1995,167,4.21
1995,168,14.11
1995,169,9.79
1995,170,8.17
1995,171,2.48
1995,172,2.22
1995,173,2.48
1995,174,3.01
1995,175,10.65
1995,176,8.44
1995,177,0.14
1995,178,0.52
1995,179,0.09
1995,180,0.03
1995,181,0.16
1995,182,3.05
1995,183,9.56
1995,184,9.41
1995,185,4.1
1995,186,5.31
1995,187,8.17
1995,188,3.97
1995,189,5.19
1995,190,9.16
1995,191,21.71
1995,192,15.87
1995,193,8.7
1995,194,3.59
1995,195,2.86
1995,196,1.38
1995,197,0.24
1995,198,3.68
1995,199,11.99
1995,200,2.2
1995,201,3.07
1995,202,1.5
1995,203,0.39
1995,204,0.17
1995,205,0.78
1995,206,0.02
1995,207,0.04
1995,208,1.32
1995,209,4.92
1995,210,9.74
1995,211,11.05
1995,212,22.19
1995,213,31.21
1995,214,9.77
1995,215,4.8
1995,216,1.77
1995,217,3.08
1995,218,2.54
1995,219,19.68
1995,220,13.06
1995,221,1.37
1995,222,2.07
1995,223,5.5
1995,224,9.76
1995,225,36.07
1995,226,16.0
1995,227,3.48
1995,228,5.3
1995,229,0.25
1995,230,0.04
1995,231,0.44
1995,232,2.24
1995,233,3.57
1995,234,8.8
1995,235,1.34
1995,236,0.2
1995,237,0.4
1995,238,1.55
1995,239,6.98
1995,240,0.58
1995,241,2.33
1995,242,3.28
1995,243,0.26
1995,244,0.01
1995,245,0.09
1995,246,0.64
1995,247,0.67
1995,248,0.61
1995,249,3.13
1995,250,2.54
1995,251,0.35
1995,252,0.0
1995,253,0.0
1995,254,0.0
1995,255,0.0
1995,256,0.03
1995,257,0.08
1995,258,0.09
1995,259,2.63
1995,260,5.73
1995,261,7.61
1995,262,2.57
1995,263,10.71
1995,264,0.59
1995,265,0.23
1995,266,0.08
1995,267,0.41
1995,268,0.65
1995,269,1.57
1995,270,1.17
1995,271,2.25
1995,272,4.81
1995,273,0.85
1995,274,0.02
1995,275,0.0
1995,276,0.0
1995,277,0.0
1995,278,0.02
1995,279,0.0
1995,280,1.34
1995,281,3.27
1995,282,0.53
1995,283,1.17
1995,284,5.85
1995,285,0.04
1995,286,0.0
1995,287,0.0
1995,288,0.04
1995,289,0.1
1995,290,0.05
1995,291,0.89
1995,292,0.12
1995,293,0.08
1995,294,0.11
1995,295,0.16
1995,296,0.02
1995,297,0.0
1995,298,0.0
1995,299,0.0
1995,300,0.0
1995,301,0.0
1995,302,0.0
1995,303,0.0
1995,304,0.0
1995,305,0.0
1995,306,0.0
1995,307,0.0
1995,308,0.0
1995,309,0.0
1995,310,0.0
1995,311,0.0
1995,312,0.0
1995,313,0.95
1995,314,7.17
1995,315,19.44
1995,316,0.17
1995,317,0.33
1995,318,0.0
1995,319,0.0
1995,320,0.0
1995,321,0.0
1995,322,0.0
1995,323,0.07
1995,324,0.04
1995,325,0.01
1995,326,0.0
1995,327,0.0
1995,328,0.0
1995,329,0.0
1995,330,0.0
1995,331,0.0
1995,332,0.0
1995,333,0.0
1995,334,0.0
1995,335,0.0
1995,336,0.0
1995,337,0.0
1995,338,0.0
1995,339,0.0
1995,340,0.0
1995,341,0.0
1995,342,0.0
1995,343,0.0
1995,344,0.0
1995,345,0.0
1995,346,0.0
1995,347,0.0
1995,348,0.0
1995,349,0.0
1995,350,0.0
1995,351,0.0
1995,352,0.0
1995,353,0.0
1995,354,0.0
1995,355,0.0
1995,356,0.0
1995,357,0.22
1995,358,0.09
1995,359,12.41
1995,360,0.05
1995,361,1.51
1995,362,0.0
1995,363,0.0
1995,364,0.0
1995,365,0.0
1996,1,0.0
1996,2,0.0
1996,3,0.38
1996,4,0.03
1996,5,0.07
1996,6,0.0
1996,7,0.0
1996,8,0.0
1996,9,0.0
1996,10,0.0
1996,11,0.03
1996,12,0.01
1996,13,0.0
1996,14,0.0
1996,15,4.69
1996,16,23.35
1996,17,0.38
1996,18,0.34
1996,19,0.0
1996,20,0.0
1996,21,0.0
1996,22,0.0
1996,23,0.0
1996,24,0.0
1996,25,0.0
1996,26,0.0
1996,27,0.0
1996,28,0.0
1996,29,0.0
1996,30,0.0
1996,31,0.0
1996,32,0.0
1996,33,0.0
1996,34,0.0
1996,35,0.0
1996,36,0.0
1996,37,0.0
1996,38,0.0
1996,39,0.0
1996,40,0.01
1996,41,4.01
1996,42,2.9
1996,43,0.19
1996,44,0.13
1996,45,0.0
1996,46,0.0
1996,47,0.0
1996,48,0.0
1996,49,0.0
1996,50,0.01
1996,51,0.02
1996,52,0.0
1996,53,0.0
1996,54,0.0
1996,55,0.0
1996,56,0.0
1996,57,1.55
1996,58,3.93
1996,59,0.0
1996,60,0.0
1996,61,0.0
1996,62,0.0
1996,63,0.0
1996,64,0.02
1996,65,0.09
1996,66,0.01
1996,67,0.0
1996,68,0.0
1996,69,0.0
1996,70,0.0
1996,71,0.0
1996,72,0.0
1996,73,0.0
1996,74,0.0
1996,75,0.0
1996,76,0.0
1996,77,0.0
1996,78,0.0
1996,79,0.0
1996,80,0.0
1996,81,0.0
1996,82,0.06
1996,83,0.0
1996,84,0.0
1996,85,0.0
1996,86,0.0
1996,87,0.02
1996,88,0.01
1996,89,0.0
1996,90,0.0
1996,91,0.01
1996,92,0.0
1996,93,0.0
1996,94,0.0
1996,95,0.0
1996,96,0.0
1996,97,0.0
1996,98,0.0
1996,99,0.0
1996,100,0.01
1996,101,0.0
1996,102,0.0
1996,103,0.0
1996,104,0.0
1996,105,0.0
1996,106,0.0
1996,107,0.0
1996,108,0.04
1996,109,12.76
1996,110,1.35
1996,111,0.0
1996,112,0.0
1996,113,0.0
1996,114,1.01
1996,115,0.16
1996,116,7.56
1996,117,3.24
1996,118,0.57
1996,119,0.05
1996,120,0.0
1996,121,0.0
1996,122,0.01
1996,123,0.12
1996,124,0.0
1996,125,0.0
1996,126,0.0
1996,127,0.0
1996,128,0.0
1996,129,0.1
1996,130,0.02
1996,131,0.0
1996,132,0.07
1996,133,0.19
1996,134,0.04
1996,135,0.0
1996,136,0.08
1996,137,0.46
1996,138,1.84
1996,139,1.95
1996,140,0.05
1996,141,0.0
1996,142,0.37
1996,143,2.1
1996,144,0.42
1996,145,0.24
1996,146,0.04
1996,147,1.11
1996,148,3.0
1996,149,0.2
1996,150,0.16
1996,151,0.01
1996,152,0.03
1996,153,1.44
1996,154,3.87
1996,155,4.54
1996,156,3.49
1996,157,5.82
1996,158,8.26
1996,159,2.74
1996,160,0.12
1996,161,0.5
1996,162,0.29
1996,163,0.13
1996,164,2.75
1996,165,1.13
1996,166,0.3
1996,167,1.2
1996,168,0.57
1996,169,0.06
1996,170,0.91
1996,171,8.59
1996,172,0.39
1996,173,3.08
1996,174,5.15
1996,175,1.86
1996,176,5.21
1996,177,13.24
1996,178,3.52
1996,179,6.13
1996,180,9.11
1996,181,3.48
1996,182,11.18
1996,183,6.81
1996,184,0.09
1996,185,0.04
1996,186,0.31
1996,187,1.12
1996,188,0.12
1996,189,0.38
1996,190,2.98
1996,191,2.99
1996,192,16.4
1996,193,4.79
1996,194,5.84
1996,195,12.02
1996,196,20.37
1996,197,22.61
1996,198,2.59
1996,199,7.2
1996,200,6.62
1996,201,4.45
1996,202,2.23
1996,203,5.75
1996,204,9.5
1996,205,0.4
1996,206,0.5
1996,207,1.34
1996,208,0.17
1996,209,1.17
1996,210,1.42
1996,211,1.62
1996,212,4.07
1996,213,0.49
1996,214,0.95
1996,215,1.36
1996,216,14.36
1996,217,48.37
1996,218,2.07
1996,219,1.04
1996,220,6.69
1996,221,7.02
1996,222,12.21
1996,223,2.22
1996,224,0.08
1996,225,1.08
1996,226,8.48
1996,227,27.33
1996,228,20.8
1996,229,3.12
1996,230,1.38
1996,231,3.46
1996,232,0.43
1996,233,1.37
1996,234,1.62
1996,235,2.1
1996,236,7.0
1996,237,0.2
1996,238,0.08
1996,239,5.41
1996,240,7.05
1996,241,2.4
1996,242,1.53
1996,243,3.79
1996,244,2.61
1996,245,3.09
1996,246,6.57
1996,247,0.8
1996,248,0.68
1996,249,5.02
1996,250,7.58
1996,251,11.59
1996,252,0.58
1996,253,1.97
1996,254,0.26
1996,255,5.88
1996,256,19.11
1996,257,0.87
1996,258,0.47
1996,259,1.39
1996,260,0.1
1996,261,0.01
1996,262,0.0
1996,263,0.0
1996,264,0.0
1996,265,0.03
1996,266,1.33
1996,267,2.1
1996,268,2.39
1996,269,2.83
1996,270,2.72
1996,271,1.74
1996,272,0.52
1996,273,0.44
1996,274,0.01
1996,275,0.02
1996,276,1.7
1996,277,0.13
1996,278,9.88
1996,279,8.85
1996,280,5.0
1996,281,1.29
1996,282,0.02
1996,283,0.0
1996,284,0.0
1996,285,0.0
1996,286,0.01
1996,287,0.58
1996,288,0.0
1996,289,0.0
1996,290,0.0
1996,291,0.0
1996,292,0.0
1996,293,0.0
1996,294,0.0
1996,295,0.0
1996,296,0.0
1996,297,0.0
1996,298,0.0
1996,299,0.0
1996,300,0.0
1996,301,0.02
1996,302,0.07
1996,303,0.06
1996,304,0.82
1996,305,0.05
1996,306,0.15
1996,307,0.0
1996,308,0.0
1996,309,0.0
1996,310,0.0
1996,311,0.0
1996,312,0.0
1996,313,0.0
1996,314,0.0
1996,315,0.0
1996,316,0.0
1996,317,0.0
1996,318,0.0
1996,319,0.0
1996,320,0.0
1996,321,0.0
1996,322,0.0
1996,323,0.0
1996,324,0.0
1996,325,0.0
1996,326,0.0
1996,327,0.0
1996,328,0.0
1996,329,0.0
1996,330,0.0
1996,331,0.0
1996,332,0.0
1996,333,0.0
1996,334,0.0
1996,335,0.0
1996,336,0.0
1996,337,0.0
1996,338,0.0
1996,339,0.0
1996,340,0.0
1996,341,0.0
1996,342,0.0
1996,343,0.0
1996,344,0.0
1996,345,0.0
1996,346,0.0
1996,347,0.0
1996,348,0.0
1996,349,0.0
1996,350,0.0
1996,351,0.0
1996,352,0.0
1996,353,0.0
1996,354,0.0
1996,355,0.0
1996,356,0.0
1996,357,0.0
1996,358,0.0
1996,359,0.0
1996,360,0.0
1996,361,0.0
1996,362,0.0
1996,363,0.0
1996,364,0.0
1996,365,0.0
1996,366,0.0
1997,1,0.0
1997,2,0.0
1997,3,0.0
1997,4,0.0
1997,5,0.0
1997,6,0.0
1997,7,0.0
1997,8,0.0
1997,9,0.0
1997,10,0.0
1997,11,0.0
1997,12,0.0
1997,13,0.0
1997,14,0.0
1997,15,0.0
1997,16,0.0
1997,17,0.0
1997,18,0.0
1997,19,0.01
1997,20,2.24
1997,21,4.07
1997,22,0.04
1997,23,0.0
1997,24,0.0
1997,25,0.0
1997,26,0.0
1997,27,0.0
1997,28,0.0
1997,29,0.0
1997,30,0.0
1997,31,0.0
1997,32,0.0
1997,33,0.0
1997,34,0.0
1997,35,0.06
1997,36,0.01
1997,37,0.0
1997,38,0.0
1997,39,0.0
1997,40,0.0
1997,41,0.0
1997,42,0.0
1997,43,0.0
1997,44,0.0
1997,45,0.0
1997,46,0.0
1997,47,0.0
1997,48,0.0
1997,49,0.0
1997,50,0.0
1997,51,0.02
1997,52,0.01
1997,53,0.0
1997,54,0.0
1997,55,0.0
1997,56,0.0
1997,57,0.0
1997,58,0.0
1997,59,0.0
1997,60,0.0
1997,61,0.0
1997,62,0.0
1997,63,0.0
1997,64,0.0
1997,65,0.0
1997,66,0.0
1997,67,0.0
1997,68,0.35
1997,69,0.02
1997,70,0.02
1997,71,0.0
1997,72,0.0
1997,73,0.01
1997,74,0.02
1997,75,0.05
1997,76,0.0
1997,77,0.0
1997,78,0.0
1997,79,0.0
1997,80,0.0
1997,81,0.01
1997,82,0.0
1997,83,0.0
1997,84,0.0
1997,85,0.0
1997,86,0.0
1997,87,0.0
1997,88,0.03
1997,89,0.44
1997,90,0.25
1997,91,0.04
1997,92,0.3
1997,93,2.31
1997,94,6.9
1997,95,0.1
1997,96,0.05
1997,97,0.15
1997,98,0.01
1997,99,0.0
1997,100,0.53
1997,101,5.16
1997,102,0.0
1997,103,0.0
1997,104,0.38
1997,105,2.26
1997,106,0.0
1997,107,0.0
1997,108,0.06
1997,109,0.02
1997,110,0.01
1997,111,1.17
1997,112,0.58
1997,113,5.71
1997,114,0.65
1997,115,0.06
1997,116,2.63
1997,117,0.05
1997,118,0.36
1997,119,0.78
1997,120,0.04
1997,121,0.0
1997,122,0.04
1997,123,0.03
1997,124,0.0
1997,125,0.0
1997,126,0.05
1997,127,0.81
1997,128,0.32
1997,129,0.22
1997,130,0.05
1997,131,0.0
1997,132,0.0
1997,133,0.0
1997,134,0.0
1997,135,0.0
1997,136,0.0
1997,137,0.0
1997,138,0.0
1997,139,0.0
1997,140,0.0
1997,141,0.0
1997,142,0.0
1997,143,0.0
1997,144,0.75
1997,145,3.13
1997,146,4.33
1997,147,0.38
1997,148,0.71
1997,149,0.49
1997,150,4.18
1997,151,5.98
1997,152,1.08
1997,153,0.0
1997,154,0.03
1997,155,0.04
1997,156,0.45
1997,157,0.06
1997,158,0.0
1997,159,0.0
1997,160,0.0
1997,161,0.61
1997,162,0.02
1997,163,0.02
1997,164,0.05
1997,165,0.05
1997,166,0.38
1997,167,0.01
1997,168,0.13
1997,169,1.3
1997,170,3.61
1997,171,0.16
1997,172,0.07
1997,173,0.55
1997,174,5.98
1997,175,4.26
1997,176,1.66
1997,177,6.74
1997,178,23.53
1997,179,2.89
1997,180,3.31
1997,181,24.69
1997,182,17.09
1997,183,1.26
1997,184,0.37
1997,185,1.05
1997,186,3.84
1997,187,4.37
1997,188,8.13
1997,189,8.56
1997,190,7.56
1997,191,26.84
1997,192,17.52
1997,193,20.49
1997,194,14.58
1997,195,5.16
1997,196,1.15
1997,197,5.55
1997,198,14.24
1997,199,1.06
1997,200,0.68
1997,201,4.04
1997,202,0.34
1997,203,2.51
1997,204,8.04
1997,205,7.19
1997,206,0.66
1997,207,0.87
1997,208,3.8
1997,209,8.59
1997,210,0.62
1997,211,2.54
1997,212,2.76
1997,213,3.72
1997,214,7.84
1997,215,1.78
1997,216,4.29
1997,217,13.03
1997,218,4.72
1997,219,0.79
1997,220,2.35
1997,221,3.44
1997,222,1.6
1997,223,9.23
1997,224,12.97
1997,225,12.94
1997,226,7.21
1997,227,4.19
1997,228,1.55
1997,229,4.07
1997,230,5.75
1997,231,2.26
1997,232,10.46
1997,233,2.37
1997,234,0.45
1997,235,0.34
1997,236,0.12
1997,237,1.33
1997,238,0.49
1997,239,0.06
1997,240,0.59
1997,241,1.42
1997,242,2.24
1997,243,2.72
1997,244,1.37
1997,245,0.47
1997,246,0.59
1997,247,1.63
1997,248,5.89
1997,249,4.59
1997,250,0.5
1997,251,0.91
1997,252,1.35
1997,253,1.06
1997,254,5.47
1997,255,0.32
1997,256,0.28
1997,257,0.15
1997,258,0.06
1997,259,0.07
1997,260,0.02
1997,261,0.09
1997,262,0.2
1997,263,1.48
1997,264,0.08
1997,265,0.09
1997,266,0.04
1997,267,0.0
1997,268,0.0
1997,269,0.33
1997,270,0.18
1997,271,0.69
1997,272,0.23
1997,273,1.1
1997,274,0.12
1997,275,0.01
1997,276,0.0
1997,277,0.0
1997,278,0.0
1997,279,0.0
1997,280,0.0
1997,281,0.0
1997,282,0.0
1997,283,0.0
1997,284,0.0
1997,285,0.0
1997,286,0.02
1997,287,0.26
1997,288,0.0
1997,289,0.0
1997,290,0.0
1997,291,0.0
1997,292,0.0
1997,293,0.78
1997,294,0.02
1997,295,0.0
1997,296,0.3
1997,297,1.75
1997,298,0.01
1997,299,0.0
1997,300,0.0
1997,301,0.0
1997,302,2.81
1997,303,0.11
1997,304,0.0
1997,305,0.0
1997,306,0.0
1997,307,0.0
1997,308,0.0
1997,309,0.0
1997,310,0.0
1997,311,0.0
1997,312,0.0
1997,313,0.0
1997,314,0.0
1997,315,0.01
1997,316,0.69
1997,317,1.48
1997,318,0.02
1997,319,0.0
1997,320,0.0
1997,321,0.0
1997,322,0.11
1997,323,0.18
1997,324,0.0
1997,325,0.0
1997,326,0.08
1997,327,0.0
1997,328,0.0
1997,329,0.2
1997,330,0.05
1997,331,0.0
1997,332,0.0
1997,333,0.0
1997,334,0.27
1997,335,2.82
1997,336,0.0
1997,337,0.0
1997,338,0.0
1997,339,0.0
1997,340,0.0
1997,341,0.0
1997,342,1.21
1997,343,4.26
1997,344,0.82
1997,345,0.0
1997,346,0.0
1997,347,1.44
1997,348,7.6
1997,349,0.0
1997,350,0.0
1997,351,0.0
1997,352,0.0
1997,353,0.0
1997,354,0.0
1997,355,0.0
1997,356,0.0
1997,357,0.0
1997,358,0.0
1997,359,0.0
1997,360,0.0
1997,361,0.05
1997,362,0.02
1997,363,0.06
1997,364,0.19
1997,365,0.0
1998,1,0.0
1998,2,0.0
1998,3,0.0
1998,4,0.0
1998,5,0.0
1998,6,0.0
1998,7,0.0
1998,8,0.0
1998,9,0.0
1998,10,0.0
1998,11,0.0
1998,12,0.0
1998,13,0.0
1998,14,0.0
1998,15,0.0
1998,16,0.0
1998,17,0.0
1998,18,0.0
1998,19,0.0
1998,20,0.0
1998,21,0.0
1998,22,0.0
1998,23,0.0
1998,24,0.0
1998,25,0.01
1998,26,0.0
1998,27,0.0
1998,28,0.0
1998,29,0.53
1998,30,0.0
1998,31,0.0
1998,32,0.0
1998,33,0.0
1998,34,0.0
1998,35,0.0
1998,36,0.0
1998,37,0.0
1998,38,0.0
1998,39,0.0
1998,40,0.0
1998,41,0.0
1998,42,0.0
1998,43,0.0
1998,44,0.0
1998,45,0.0
1998,46,0.08
1998,47,0.01
1998,48,0.21
1998,49,0.0
1998,50,0.0
1998,51,0.0
1998,52,0.0
1998,53,0.0
1998,54,0.01
1998,55,2.59
1998,56,2.06
1998,57,0.0
1998,58,0.0
1998,59,0.0
1998,60,0.0
1998,61,0.0
1998,62,0.0
1998,63,0.0
1998,64,0.42
1998,65,2.96
1998,66,0.35
1998,67,0.0
1998,68,0.0
1998,69,0.01
1998,70,0.12
1998,71,0.27
1998,72,0.08
1998,73,0.0
1998,74,0.0
1998,75,0.0
1998,76,0.0
1998,77,0.0
1998,78,0.0
1998,79,0.0
1998,80,0.0
1998,81,0.16
1998,82,1.14
1998,83,0.05
1998,84,0.0
1998,85,0.0
1998,86,0.0
1998,87,0.0
1998,88,1.72
1998,89,0.9
1998,90,0.0
1998,91,0.0
1998,92,0.0
1998,93,0.42
1998,94,1.66
1998,95,2.15
1998,96,0.21
1998,97,0.0
1998,98,1.21
1998,99,1.07
1998,100,0.1
1998,101,0.0
1998,102,0.0
1998,103,0.0
1998,104,0.0
1998,105,0.0
1998,106,0.0
1998,107,0.0
1998,108,0.0
1998,109,0.01
1998,110,0.0
1998,111,0.0
1998,112,0.02
1998,113,0.05
1998,114,0.07
1998,115,1.16
1998,116,2.01
1998,117,0.9
1998,118,0.28
1998,119,0.02
1998,120,0.0
1998,121,0.0
1998,122,0.55
1998,123,0.27
1998,124,1.89
1998,125,5.3
1998,126,2.09
1998,127,1.07
1998,128,0.1
1998,129,0.12
1998,130,2.2
1998,131,0.59
1998,132,0.12
1998,133,0.0
1998,134,0.0
1998,135,0.11
1998,136,0.11
1998,137,21.44
1998,138,2.39
1998,139,0.0
1998,140,0.0
1998,141,0.0
1998,142,0.1
1998,143,4.02
1998,144,0.13
1998,145,0.24
1998,146,0.02
1998,147,0.0
1998,148,0.0
1998,149,0.0
1998,150,0.0
1998,151,0.0
1998,152,0.0
1998,153,0.0
1998,154,0.0
1998,155,0.01
1998,156,0.33
1998,157,1.46
1998,158,1.43
1998,159,0.04
1998,160,0.0
1998,161,0.0
1998,162,0.01
1998,163,0.0
1998,164,0.01
1998,165,0.0
1998,166,0.0
1998,167,0.0
1998,168,0.41
1998,169,1.73
1998,170,7.86
1998,171,14.05
1998,172,7.27
1998,173,4.45
1998,174,2.11
1998,175,0.85
1998,176,8.4
1998,177,4.43
1998,178,1.53
1998,179,0.27
1998,180,0.83
1998,181,1.55
1998,182,1.5
